,Finca,Vaca,Raza,Lact,Par,E_par,Ser_concep,IEP,Gestac,D_seca,Dias_ab,IEP_esp,Part_desc,an_Par
4586,4041,666.0,J8,3,2021-11-16,55,2.0,407.0,290.0,70.0,89.0,374.0,,2021
4587,4041,666.0,J8,4,2022-11-25,67,1.0,374.0,285.0,65.0,69.0,354.0,,2022
4588,4041,666.0,J8,5,2023-11-14,79,3.0,354.0,285.0,65.0,319.0,,361.0,2023
4589,4041,667.0,J8,2,2020-06-14,38,1.0,358.0,285.0,65.0,65.0,,363.0,2020
4590,4041,668.0,J8,2,2020-10-17,42,1.0,435.0,298.0,78.0,152.0,426.0,,2020
4591,4041,668.0,J8,3,2021-12-17,56,8.0,426.0,274.0,54.0,422.0,712.0,,2021
4592,4041,668.0,J8,4,2023-11-29,79,2.0,712.0,290.0,70.0,142.0,404.0,,2023
4593,4041,668.0,J8,5,2025-01-06,93,,404.0,262.0,42.0,,,,2025
4594,4041,669.0,J8,2,2020-08-21,40,7.0,358.0,289.0,69.0,263.0,550.0,,2020
4595,4041,669.0,J8,3,2022-02-22,58,,550.0,287.0,67.0,,,436.0,2022
4596,4041,670.0,J8,2,2020-04-21,35,2.0,310.0,232.0,12.0,108.0,383.0,,2020
4597,4041,670.0,J8,3,2021-05-09,48,3.0,383.0,275.0,382.0,199.0,,269.0,2021
4598,4041,671.0,J8,2,2020-11-15,42,2.0,428.0,293.0,73.0,170.0,452.0,,2020
4599,4041,671.0,J8,3,2022-02-10,57,9.0,452.0,282.0,62.0,505.0,,518.0,2022
4600,4041,672.0,J8,2,2020-10-03,40,2.0,393.0,284.0,64.0,87.0,369.0,,2020
4601,4041,672.0,J8,3,2021-10-07,53,2.0,369.0,282.0,62.0,145.0,432.0,,2021
4602,4041,672.0,J8,4,2022-12-13,67,1.0,432.0,287.0,67.0,68.0,347.0,,2022
4603,4041,672.0,J8,5,2023-11-25,78,1.0,347.0,279.0,61.0,62.0,341.0,,2023
4604,4041,672.0,J8,6,2024-10-31,89,1.0,341.0,279.0,59.0,71.0,,89.0,2024
4605,4041,674.0,J8,2,2020-07-19,38,1.0,343.0,287.0,67.0,78.0,362.0,,2020
4606,4041,674.0,J8,3,2021-07-16,49,1.0,362.0,284.0,64.0,51.0,337.0,,2021
4607,4041,674.0,J8,4,2022-06-18,60,1.0,337.0,286.0,66.0,60.0,346.0,,2022
4608,4041,674.0,J8,5,2023-05-30,72,1.0,346.0,286.0,66.0,57.0,343.0,,2023
4609,4041,674.0,J8,6,2024-05-07,83,,343.0,286.0,95.0,,,83.0,2024
4610,4041,675.0,J8,2,2020-08-06,38,4.0,350.0,278.0,58.0,233.0,509.0,,2020
4611,4041,675.0,J8,3,2021-12-28,55,1.0,509.0,276.0,56.0,92.0,378.0,,2021
4612,4041,675.0,J8,4,2023-01-10,67,1.0,378.0,286.0,66.0,68.0,351.0,,2023
4613,4041,675.0,J8,5,2023-12-27,79,1.0,351.0,283.0,63.0,85.0,369.0,,2023
4614,4041,675.0,J8,6,2024-12-30,91,,369.0,284.0,64.0,,,,2024
4615,4041,676.0,J8,2,2020-10-03,40,1.0,404.0,287.0,67.0,70.0,346.0,,2020
4616,4041,676.0,J8,3,2021-09-14,51,1.0,346.0,276.0,56.0,51.0,330.0,,2021
4617,4041,676.0,J8,4,2022-08-10,62,2.0,330.0,279.0,59.0,88.0,370.0,,2022
4618,4041,676.0,J8,5,2023-08-15,74,1.0,370.0,282.0,62.0,68.0,349.0,,2023
4619,4041,676.0,J8,6,2024-07-29,86,1.0,349.0,281.0,63.0,69.0,,183.0,2024
4620,4041,677.0,J8,2,2021-01-21,44,1.0,422.0,269.0,49.0,66.0,340.0,,2021
4621,4041,677.0,J8,3,2021-12-27,55,2.0,340.0,274.0,54.0,76.0,360.0,,2021
4622,4041,677.0,J8,4,2022-12-22,67,2.0,360.0,284.0,64.0,101.0,380.0,,2022
4623,4041,677.0,J8,5,2024-01-06,79,5.0,380.0,279.0,59.0,279.0,,505.0,2024
4624,4041,678.0,J8,2,2020-11-12,41,1.0,418.0,276.0,57.0,77.0,358.0,,2020
4625,4041,678.0,J8,3,2021-11-05,52,1.0,358.0,281.0,61.0,51.0,333.0,,2021
4626,4041,678.0,J8,4,2022-10-04,63,4.0,333.0,282.0,62.0,128.0,401.0,,2022
4627,4041,678.0,J8,5,2023-11-09,76,3.0,401.0,273.0,53.0,122.0,402.0,,2023
4628,4041,678.0,J8,6,2024-12-15,90,1.0,402.0,280.0,60.0,76.0,,156.0,2024
4629,4041,679.0,J8,2,2020-08-13,37,2.0,393.0,282.0,62.0,113.0,399.0,,2020
4630,4041,679.0,J8,3,2021-09-16,50,1.0,399.0,286.0,66.0,53.0,331.0,,2021
4631,4041,679.0,J8,4,2022-08-13,61,2.0,331.0,278.0,58.0,88.0,368.0,,2022
4632,4041,679.0,J8,5,2023-08-16,73,3.0,368.0,280.0,60.0,168.0,452.0,,2023
4633,4041,679.0,J8,6,2024-11-10,88,,452.0,284.0,64.0,,,79.0,2024
4634,4041,682.0,J8,2,2020-10-14,39,1.0,374.0,284.0,64.0,93.0,,376.0,2020
4635,4041,687.0,J8,2,2020-11-04,38,2.0,349.0,282.0,62.0,114.0,389.0,,2020
4636,4041,687.0,J8,3,2021-11-28,51,1.0,389.0,275.0,55.0,53.0,334.0,,2021
4637,4041,687.0,J8,4,2022-10-28,62,1.0,334.0,281.0,62.0,57.0,335.0,,2022
4638,4041,687.0,J8,5,2023-09-28,73,1.0,335.0,278.0,58.0,64.0,342.0,,2023
4639,4041,687.0,J8,6,2024-09-04,84,1.0,342.0,278.0,58.0,66.0,,146.0,2024
4640,4041,688.0,J8,2,2020-12-16,40,1.0,385.0,275.0,55.0,94.0,,364.0,2020
4641,4041,689.0,J8,1,2020-03-26,31,1.0,,279.0,,90.0,,363.0,2020
4642,4041,690.0,J8,1,2020-04-09,30,1.0,,281.0,,70.0,343.0,,2020
4643,4041,690.0,J8,2,2021-03-18,41,1.0,343.0,273.0,53.0,58.0,338.0,,2021
4644,4041,690.0,J8,3,2022-02-19,52,1.0,338.0,280.0,62.0,69.0,352.0,,2022
4645,4041,690.0,J8,4,2023-02-06,64,4.0,352.0,283.0,63.0,167.0,446.0,,2023
4646,4041,690.0,J8,5,2024-04-27,79,2.0,446.0,279.0,59.0,90.0,373.0,,2024
4647,4041,690.0,J8,6,2025-05-05,91,,373.0,283.0,63.0,,,,2025
4648,4041,691.0,J8,1,2020-03-30,29,1.0,,278.0,,68.0,351.0,,2020
4649,4041,691.0,J8,2,2021-03-16,41,1.0,351.0,283.0,63.0,98.0,382.0,,2021
4650,4041,691.0,J8,3,2022-04-02,53,1.0,382.0,284.0,64.0,68.0,346.0,,2022
4651,4041,691.0,J8,4,2023-03-14,65,1.0,346.0,278.0,58.0,74.0,360.0,,2023
4652,4041,691.0,J8,5,2024-03-08,76,1.0,360.0,286.0,66.0,67.0,,90.0,2024
4653,4041,693.0,J8,1,2020-03-03,28,2.0,,288.0,,95.0,384.0,,2020
4654,4041,693.0,J8,2,2021-03-22,41,1.0,384.0,289.0,69.0,57.0,348.0,,2021
4655,4041,693.0,J8,3,2022-03-05,52,1.0,348.0,291.0,71.0,80.0,369.0,,2022
4656,4041,693.0,J8,4,2023-03-09,64,1.0,369.0,289.0,69.0,60.0,349.0,,2023
4657,4041,693.0,J8,5,2024-02-21,76,3.0,349.0,289.0,69.0,134.0,421.0,,2024
4658,4041,693.0,J8,6,2025-04-17,90,,421.0,287.0,67.0,,,79.0,2025
4659,4041,694.0,J8,1,2020-03-10,28,1.0,,276.0,,62.0,347.0,,2020
4660,4041,694.0,J8,2,2021-02-20,39,2.0,347.0,285.0,65.0,91.0,372.0,,2021
4661,4041,694.0,J8,3,2022-02-27,52,1.0,372.0,281.0,61.0,91.0,378.0,,2022
4662,4041,694.0,J8,4,2023-03-12,64,1.0,378.0,287.0,67.0,80.0,359.0,,2023
4663,4041,694.0,J8,5,2024-03-05,76,2.0,359.0,279.0,59.0,110.0,395.0,,2024
4664,4041,694.0,J8,6,2025-04-04,89,,395.0,285.0,72.0,,,92.0,2025
4665,4041,695.0,J8,1,2020-04-13,29,1.0,,278.0,,70.0,347.0,,2020
4666,4041,695.0,J8,2,2021-03-26,40,1.0,347.0,277.0,57.0,64.0,343.0,,2021
4667,4041,695.0,J8,3,2022-03-04,52,1.0,343.0,279.0,59.0,106.0,391.0,,2022
4668,4041,695.0,J8,4,2023-03-30,65,1.0,391.0,285.0,65.0,67.0,349.0,,2023
4669,4041,695.0,J8,5,2024-03-13,76,5.0,349.0,282.0,62.0,240.0,,,2024
4670,4041,696.0,J8,1,2020-07-29,32,4.0,,281.0,,231.0,520.0,,2020
4671,4041,696.0,J8,2,2021-12-31,50,5.0,520.0,289.0,69.0,206.0,488.0,,2021
4672,4041,696.0,J8,3,2023-05-03,66,4.0,488.0,282.0,62.0,188.0,,250.0,2023
4673,4041,699.0,J8,1,2020-09-20,34,1.0,,281.0,,98.0,386.0,,2020
4674,4041,699.0,J8,2,2021-10-11,46,1.0,386.0,288.0,68.0,54.0,340.0,,2021
4675,4041,699.0,J8,3,2022-09-16,57,1.0,340.0,286.0,66.0,86.0,372.0,,2022
4676,4041,699.0,J8,4,2023-09-23,70,2.0,372.0,286.0,66.0,171.0,455.0,,2023
4677,4041,699.0,J8,5,2024-12-21,85,1.0,455.0,284.0,64.0,72.0,,,2024
4678,4041,700.0,J8,1,2020-04-20,28,3.0,,278.0,,182.0,456.0,,2020
4679,4041,700.0,J8,2,2021-07-20,43,1.0,456.0,274.0,57.0,69.0,355.0,,2021
4680,4041,700.0,J8,3,2022-07-10,55,1.0,355.0,286.0,66.0,82.0,364.0,,2022
4681,4041,700.0,J8,4,2023-07-09,67,1.0,364.0,282.0,63.0,78.0,356.0,,2023
4682,4041,700.0,J8,5,2024-06-29,79,3.0,356.0,278.0,58.0,182.0,,,2024
4683,4041,703.0,J8,1,2020-08-27,28,3.0,,281.0,,134.0,417.0,,2020
4684,4041,703.0,J8,2,2021-10-18,42,3.0,417.0,283.0,63.0,250.0,524.0,,2021
4685,4041,703.0,J8,3,2023-03-26,59,4.0,524.0,274.0,54.0,205.0,484.0,,2023
4686,4041,703.0,J8,4,2024-07-22,75,4.0,484.0,279.0,60.0,206.0,,,2024
4687,4041,704.0,J8,1,2020-07-11,26,1.0,,277.0,,87.0,362.0,,2020
4688,4041,704.0,J8,2,2021-07-08,38,1.0,362.0,275.0,56.0,82.0,361.0,,2021
4689,4041,704.0,J8,3,2022-07-04,49,1.0,361.0,279.0,59.0,56.0,338.0,,2022
4690,4041,704.0,J8,4,2023-06-07,61,1.0,338.0,282.0,62.0,64.0,341.0,,2023
4691,4041,704.0,J8,5,2024-05-13,72,1.0,341.0,277.0,57.0,60.0,343.0,,2024
4692,4041,704.0,J8,6,2025-04-21,83,,343.0,283.0,63.0,,,75.0,2025
4693,4041,705.0,J8,1,2020-07-11,26,4.0,,282.0,,249.0,529.0,,2020
4694,4041,705.0,J8,2,2021-12-22,43,7.0,529.0,,84.0,385.0,673.0,,2021
4695,4041,705.0,J8,3,2023-10-26,65,3.0,673.0,288.0,68.0,121.0,404.0,,2023
